Unnamed: 0,difference
0,0.0
1,8.0
2,8.0
3,8.0
4,8.0
5,8.0
6,8.0
7,8.0
8,8.0
9,8.0
0,8.0
1,8.0
2,8.0
3,8.0
4,8.0
5,8.0
0,-5.0
1,-5.0
2,-5.0
3,-5.0
4,-5.0
5,-5.0
6,-5.0
7,-5.0
8,-5.0
9,-5.0
0,-5.0
1,-5.0
2,-5.0
3,-5.0
4,-5.0
