Unnamed: 0,difference
0,6.0
1,6.0
2,7.0
3,5.0
4,8.0
5,4.0
6,4.0
7,4.0
8,4.0
9,4.0
0,2.0
1,2.0
2,2.0
3,2.0
4,2.0
5,2.0
6,3.0
7,3.0
8,3.0
9,4.0
0,4.0
1,9.0
2,0.0
