Unnamed: 0,difference
0,6.0
1,6.0
2,6.0
3,5.0
4,5.0
5,7.0
6,2.0
7,2.0
8,0.0
9,0.0
0,1.0
1,4.0
2,6.0
3,4.0
4,5.0
5,5.0
6,5.0
7,6.0
8,3.0
9,8.0
0,2.0
1,6.0
2,3.0
3,6.0
4,1.0
5,6.0
6,1.0
7,6.0
8,2.0
9,6.0
0,0.0
1,6.0
2,5.0
3,7.0
4,8.0
5,6.0
6,6.0
7,2.0
8,0.0
