Unnamed: 0,difference
0,-0.0
1,-13.0
2,-2.0
3,-4.0
4,-3.0
5,-0.0
6,-0.0
7,-0.0
8,-0.0
9,-0.0
0,-12.0
1,-12.0
2,-12.0
3,-12.0
4,-12.0
5,-12.0
6,-13.0
7,-4.0
8,8.0
9,3.0
0,0.0
1,5.0
2,7.0
