Unnamed: 0,difference
0,3.0
1,1.0
2,1.0
3,1.0
4,1.0
5,1.0
6,1.0
7,1.0
8,1.0
9,1.0
0,1.0
1,1.0
2,1.0
3,1.0
4,1.0
5,1.0
5,-7.0
6,-7.0
7,-7.0
8,-7.0
9,-7.0
0,-7.0
1,-7.0
2,-7.0
3,-7.0
4,-7.0
5,-7.0
6,-7.0
7,-7.0
8,-7.0
9,-7.0
