Unnamed: 0,difference
0,7.0
1,7.0
2,2.0
3,7.0
4,2.0
5,2.0
6,7.0
7,7.0
8,2.0
9,7.0
0,7.0
1,2.0
2,7.0
3,3.0
4,8.0
5,3.0
6,8.0
7,8.0
8,3.0
9,8.0
0,3.0
1,3.0
2,8.0
3,3.0
4,8.0
5,3.0
6,8.0
7,3.0
8,8.0
9,3.0
