Unnamed: 0,difference
0,3.0
1,1.0
2,8.0
3,3.0
4,3.0
5,6.0
6,8.0
7,8.0
8,8.0
9,7.0
0,5.0
1,5.0
2,8.0
3,2.0
4,5.0
5,6.0
6,0.0
7,5.0
