Unnamed: 0,difference
0,-3.0
1,-3.0
2,-4.0
3,-5.0
4,-5.0
5,-7.0
6,-9.0
7,-9.0
8,-9.0
9,-9.0
0,-9.0
1,-9.0
2,-9.0
3,-9.0
4,-9.0
5,-9.0
6,-9.0
7,-9.0
8,-9.0
9,-9.0
0,-9.0
1,-9.0
2,-9.0
3,-9.0
4,-8.0
5,-6.0
6,-0.0
7,-10.0
8,-14.0
9,-6.0
0,-8.0
1,-6.0
2,-7.0
3,-7.0
4,-8.0
5,-7.0
6,-8.0
7,-7.0
8,-8.0
9,-6.0
0,-8.0
1,-7.0
2,-9.0
3,-4.0
4,-3.0
5,-14.0
6,-0.0
7,-0.0
8,-13.0
9,-10.0
0,-10.0
1,7.0
2,7.0
