Unnamed: 0,difference
0,8.0
1,8.0
2,3.0
3,8.0
4,4.0
5,9.0
6,4.0
7,8.0
8,8.0
9,9.0
0,9.0
1,9.0
2,9.0
3,9.0
4,8.0
5,8.0
6,8.0
7,8.0
8,8.0
9,8.0
0,8.0
1,6.0
2,6.0
3,6.0
4,6.0
5,6.0
1,-12.0
2,-7.0
3,-12.0
4,-6.0
5,-11.0
6,-6.0
7,-12.0
8,-3.0
9,-12.0
0,-3.0
1,-11.0
2,-3.0
3,-11.0
4,-3.0
5,-11.0
6,-3.0
7,-11.0
8,-11.0
9,-3.0
0,-12.0
1,-12.0
2,-3.0
3,-12.0
4,-12.0
5,-3.0
6,-12.0
7,-12.0
8,-3.0
9,-12.0
0,-3.0
1,-14.0
2,-3.0
3,-14.0
4,-3.0
5,-14.0
6,-4.0
7,-14.0
8,-4.0
9,-14.0
