Unnamed: 0,difference
0,5.0
1,4.0
2,4.0
3,4.0
4,4.0
5,5.0
6,5.0
7,2.0
8,6.0
9,-4.0
0,-5.0
1,-1.0
2,-13.0
3,-0.0
4,-13.0
5,-13.0
6,-13.0
