Unnamed: 0,difference
0,5.0
1,5.0
2,0.0
3,5.0
4,1.0
5,3.0
6,5.0
7,5.0
8,3.0
9,4.0
0,5.0
1,5.0
2,5.0
0,-5.0
1,-0.0
2,-10.0
3,-10.0
4,-5.0
5,-10.0
6,-5.0
7,-0.0
8,-10.0
9,-5.0
0,-5.0
1,-0.0
2,-5.0
3,-5.0
4,-0.0
5,-10.0
6,-5.0
7,-0.0
