Unnamed: 0,difference
0,6.0
1,6.0
2,4.0
3,6.0
4,1.0
5,1.0
6,9.0
7,2.0
8,6.0
9,6.0
0,6.0
1,9.0
2,4.0
3,9.0
4,2.0
5,7.0
6,2.0
7,7.0
8,6.0
9,6.0
0,6.0
1,5.0
2,3.0
3,0.0
4,8.0
5,6.0
6,6.0
7,6.0
8,6.0
9,8.0
0,7.0
1,2.0
2,7.0
3,0.0
4,6.0
5,5.0
6,1.0
7,8.0
