Unnamed: 0,difference
0,-5.0
1,-4.0
2,-5.0
3,-0.0
4,-5.0
5,-0.0
6,-10.0
7,-0.0
8,-5.0
9,-7.0
0,-0.0
1,-5.0
2,-10.0
3,-5.0
4,-5.0
