Unnamed: 0,difference
0,-3.0
1,-2.0
2,-4.0
3,-3.0
4,-2.0
5,-4.0
6,-5.0
7,-7.0
8,-6.0
9,-7.0
0,-7.0
1,-8.0
2,-9.0
3,-9.0
4,-9.0
5,-8.0
6,-7.0
7,-7.0
8,-7.0
9,-6.0
0,-1.0
1,-7.0
2,-8.0
3,-6.0
4,-6.0
5,-7.0
6,-8.0
7,-7.0
8,-8.0
9,-7.0
0,-8.0
1,-7.0
2,-7.0
3,-7.0
4,-7.0
5,-3.0
6,-9.0
7,-7.0
8,-8.0
9,-5.0
0,-8.0
1,-7.0
2,-7.0
3,-8.0
4,-7.0
5,-2.0
6,-8.0
7,-14.0
8,0.0
