Unnamed: 0,difference
0,6.0
1,3.0
2,3.0
3,3.0
4,3.0
5,3.0
6,3.0
7,8.0
8,8.0
9,8.0
0,8.0
1,6.0
2,8.0
3,3.0
4,8.0
5,8.0
6,8.0
7,9.0
4,-5.0
5,-5.0
6,-5.0
7,-5.0
8,-5.0
9,-5.0
0,-10.0
1,-10.0
2,-10.0
3,-10.0
4,-12.0
5,-10.0
6,-5.0
7,-0.0
8,-5.0
9,-5.0
0,-5.0
1,-5.0
2,-4.0
