Unnamed: 0,difference
0,0
1,-3
2,0
3,-3
4,-4
5,-14
6,0
7,-2
8,0
9,-3
0,-1
1,-1
2,-3
3,-13
4,-2
5,-2
6,0
7,0
8,-2
9,0
0,-14
1,0
2,0
3,-1
4,0
5,-3
6,0
7,-5
8,0
9,-2
0,-14
1,-3
2,0
3,-3
4,0
5,-3
6,-2
7,-2
8,-5
9,-6
0,0
1,0
