Unnamed: 0,difference
0,8.0
1,8.0
2,8.0
3,8.0
4,8.0
5,8.0
6,8.0
7,8.0
8,8.0
9,8.0
0,8.0
1,8.0
2,8.0
3,8.0
4,8.0
5,8.0
6,8.0
7,8.0
8,3.0
9,8.0
0,2.0
1,2.0
2,2.0
3,2.0
