Unnamed: 0,difference
0,5.0
1,5.0
2,7.0
3,7.0
4,7.0
5,7.0
6,7.0
7,7.0
8,7.0
9,7.0
0,7.0
1,7.0
2,7.0
3,7.0
4,7.0
5,7.0
6,7.0
7,7.0
8,7.0
9,7.0
0,3.0
1,3.0
2,3.0
3,2.0
4,8.0
1,-12.0
2,-10.0
3,-14.0
4,-10.0
5,-14.0
6,-10.0
7,-0.0
8,-5.0
9,-0.0
0,-5.0
1,-0.0
2,-5.0
3,-0.0
4,-5.0
5,-0.0
6,-0.0
7,-0.0
8,-10.0
9,-0.0
0,-10.0
1,-0.0
2,-10.0
3,-0.0
4,-10.0
5,-0.0
6,-9.0
7,-0.0
8,-9.0
9,-0.0
0,-9.0
1,-1.0
2,-12.0
3,-1.0
4,-14.0
5,-1.0
