Unnamed: 0,difference
0,9.0
1,4.0
2,4.0
3,4.0
4,4.0
5,4.0
6,4.0
7,9.0
8,9.0
9,9.0
0,9.0
1,7.0
2,9.0
3,6.0
4,9.0
5,9.0
6,9.0
7,0.0
6,6.0
7,6.0
8,6.0
9,6.0
0,6.0
1,6.0
2,1.0
3,1.0
4,1.0
5,1.0
6,3.0
7,1.0
8,6.0
9,4.0
0,6.0
1,1.0
2,6.0
3,1.0
4,6.0
5,1.0
6,6.0
