Unnamed: 0,difference
0,-12.0
1,-7.0
2,-10.0
3,-13.0
4,0.0
5,-0.0
6,-10.0
7,-5.0
8,-5.0
9,-5.0
0,-1.0
1,-10.0
2,-9.0
3,-0.0
4,-10.0
5,-5.0
6,-5.0
