,Unnamed: 0,Name,trip_id,arrival_time,stop_id,trip_headsign,stop_code
1,98562,247downtown,13688784,06:50,4337,247 Downtown,54290
2,98526,247downtown,13688783,07:41,4337,247 Downtown,54290
3,98454,247downtown,13688781,08:26,4337,247 Downtown,54290
5,98576,247downtown,13688784,07:01,4345,247 Downtown,54297
6,98540,247downtown,13688783,07:52,4345,247 Downtown,54297
7,98468,247downtown,13688781,08:38,4345,247 Downtown,54297
9,98587,247downtown,13688784,07:10,9543,247 Downtown,54440
10,98551,247downtown,13688783,08:03,9543,247 Downtown,54440
11,98479,247downtown,13688781,08:51,9543,247 Downtown,54440
13,98573,247downtown,13688784,06:58,4605,247 Downtown,54553
14,98537,247downtown,13688783,07:49,4605,247 Downtown,54553
15,98465,247downtown,13688781,08:35,4605,247 Downtown,54553
17,98597,247downtown,13688784,07:26,12596,247 Downtown,60348
18,98561,247downtown,13688783,08:23,12596,247 Downtown,60348
19,98489,247downtown,13688781,09:12,12596,247 Downtown,60348
