,Unnamed: 0,Name,trip_id,arrival_time,stop_id,trip_headsign,stop_code
2,92716,246downtown,13688636,06:50,9543,246 Downtown,54440
3,93244,246downtown,13688688,07:03,9543,246 Downtown,54440
5,92782,246downtown,13688639,07:20,9543,246 Downtown,54440
6,93838,246downtown,13688706,07:33,9543,246 Downtown,54440
9,92881,246downtown,13688643,07:44,9543,246 Downtown,54440
10,92683,246downtown,13688635,07:55,9543,246 Downtown,54440
11,93805,246downtown,13688705,08:03,9543,246 Downtown,54440
12,92815,246downtown,13688640,08:10,9543,246 Downtown,54440
13,91924,246downtown,13688612,08:28,9543,246 Downtown,54440
14,93772,246downtown,13688704,08:33,9543,246 Downtown,54440
16,91957,246downtown,13688613,08:40,9543,246 Downtown,54440
17,93079,246downtown,13688650,09:00,9543,246 Downtown,54440
19,91759,246downtown,13688607,09:28,9543,246 Downtown,54440
20,93673,246downtown,13688701,09:34,9543,246 Downtown,54440
22,92023,246downtown,13688615,09:58,9543,246 Downtown,54440
23,93277,246downtown,13688689,10:05,9543,246 Downtown,54440
25,92089,246downtown,13688617,10:27,9543,246 Downtown,54440
26,93640,246downtown,13688700,10:36,9543,246 Downtown,54440
29,93607,246downtown,13688699,11:07,9543,246 Downtown,54440
31,92254,246downtown,13688622,11:17,9543,246 Downtown,54440
32,94432,246downtown,13688751,11:37,9543,246 Downtown,54440
34,92287,246downtown,13688623,11:47,9543,246 Downtown,54440
35,94861,246downtown,13688765,12:08,9543,246 Downtown,54440
38,94828,246downtown,13688764,12:38,9543,246 Downtown,54440
41,94894,246downtown,13688766,13:08,9543,246 Downtown,54440
44,94795,246downtown,13688763,13:39,9543,246 Downtown,54440
47,94399,246downtown,13688750,14:09,9543,246 Downtown,54440
50,94762,246downtown,13688762,14:39,9543,246 Downtown,54440
53,94366,246downtown,13688749,15:10,9543,246 Downtown,54440
56,93178,246downtown,13688653,15:29,9543,246 Downtown,54440
57,94333,246downtown,13688748,15:40,9543,246 Downtown,54440
60,94729,246downtown,13688761,16:10,9543,246 Downtown,54440
63,93112,246downtown,13688651,16:31,9543,246 Downtown,54440
64,95125,246downtown,13688773,16:40,9543,246 Downtown,54440
67,91891,246downtown,13688611,17:00,9543,246 Downtown,54440
68,95092,246downtown,13688772,17:09,9543,246 Downtown,54440
71,91858,246downtown,13688610,17:29,9543,246 Downtown,54440
72,95059,246downtown,13688771,17:39,9543,246 Downtown,54440
75,93145,246downtown,13688652,17:58,9543,246 Downtown,54440
76,95026,246downtown,13688770,18:08,9543,246 Downtown,54440
79,92617,246downtown,13688633,18:29,9543,246 Downtown,54440
80,91990,246downtown,13688614,18:39,9543,246 Downtown,54440
83,93013,246downtown,13688648,18:55,9543,246 Downtown,54440
84,94069,246downtown,13688714,19:08,9543,246 Downtown,54440
87,94927,246downtown,13688767,19:37,9543,246 Downtown,54440
90,92518,246downtown,13688630,20:37,9543,246 Downtown,54440
93,93970,246downtown,13688711,21:37,9543,246 Downtown,54440
96,92419,246downtown,13688627,22:36,9543,246 Downtown,54440
99,92452,246downtown,13688628,23:35,9543,246 Downtown,54440
107,92694,246downtown,13688636,06:35,4579,246 Downtown,54527
108,93222,246downtown,13688688,06:48,4579,246 Downtown,54527
110,92760,246downtown,13688639,07:05,4579,246 Downtown,54527
111,93816,246downtown,13688706,07:18,4579,246 Downtown,54527
114,92859,246downtown,13688643,07:29,4579,246 Downtown,54527
115,92661,246downtown,13688635,07:40,4579,246 Downtown,54527
116,93783,246downtown,13688705,07:48,4579,246 Downtown,54527
117,92793,246downtown,13688640,07:54,4579,246 Downtown,54527
118,91902,246downtown,13688612,08:12,4579,246 Downtown,54527
119,93750,246downtown,13688704,08:18,4579,246 Downtown,54527
121,91935,246downtown,13688613,08:24,4579,246 Downtown,54527
122,93057,246downtown,13688650,08:44,4579,246 Downtown,54527
123,93717,246downtown,13688703,08:49,4579,246 Downtown,54527
124,91737,246downtown,13688607,09:12,4579,246 Downtown,54527
125,93651,246downtown,13688701,09:19,4579,246 Downtown,54527
127,92001,246downtown,13688615,09:42,4579,246 Downtown,54527
128,93255,246downtown,13688689,09:49,4579,246 Downtown,54527
130,92067,246downtown,13688617,10:11,4579,246 Downtown,54527
131,93618,246downtown,13688700,10:19,4579,246 Downtown,54527
133,92199,246downtown,13688621,10:26,4579,246 Downtown,54527
134,93585,246downtown,13688699,10:49,4579,246 Downtown,54527
136,92232,246downtown,13688622,11:00,4579,246 Downtown,54527
137,93552,246downtown,13688698,11:19,4579,246 Downtown,54527
139,92265,246downtown,13688623,11:30,4579,246 Downtown,54527
140,94839,246downtown,13688765,11:50,4579,246 Downtown,54527
142,92298,246downtown,13688624,11:56,4579,246 Downtown,54527
143,93486,246downtown,13688696,12:20,4579,246 Downtown,54527
145,92331,246downtown,13688625,12:26,4579,246 Downtown,54527
146,94872,246downtown,13688766,12:50,4579,246 Downtown,54527
149,94773,246downtown,13688763,13:21,4579,246 Downtown,54527
152,93387,246downtown,13688693,13:51,4579,246 Downtown,54527
155,94740,246downtown,13688762,14:21,4579,246 Downtown,54527
158,93354,246downtown,13688692,14:51,4579,246 Downtown,54527
161,93156,246downtown,13688653,15:09,4579,246 Downtown,54527
162,94311,246downtown,13688748,15:21,4579,246 Downtown,54527
165,94707,246downtown,13688761,15:51,4579,246 Downtown,54527
168,93090,246downtown,13688651,16:12,4579,246 Downtown,54527
169,95103,246downtown,13688773,16:21,4579,246 Downtown,54527
172,91869,246downtown,13688611,16:42,4579,246 Downtown,54527
173,95070,246downtown,13688772,16:51,4579,246 Downtown,54527
176,91836,246downtown,13688610,17:12,4579,246 Downtown,54527
177,95037,246downtown,13688771,17:21,4579,246 Downtown,54527
180,93123,246downtown,13688652,17:42,4579,246 Downtown,54527
181,95004,246downtown,13688770,17:51,4579,246 Downtown,54527
184,92595,246downtown,13688633,18:13,4579,246 Downtown,54527
185,94080,246downtown,13688715,18:21,4579,246 Downtown,54527
188,92991,246downtown,13688648,18:39,4579,246 Downtown,54527
189,94047,246downtown,13688714,18:51,4579,246 Downtown,54527
192,94014,246downtown,13688713,19:21,4579,246 Downtown,54527
195,94674,246downtown,13688760,20:22,4579,246 Downtown,54527
198,93948,246downtown,13688711,21:21,4579,246 Downtown,54527
201,93915,246downtown,13688709,22:21,4579,246 Downtown,54527
204,93882,246downtown,13688708,23:21,4579,246 Downtown,54527
212,92710,246downtown,13688636,06:44,8605,246 Downtown,58111
213,93238,246downtown,13688688,06:57,8605,246 Downtown,58111
215,92776,246downtown,13688639,07:14,8605,246 Downtown,58111
216,93832,246downtown,13688706,07:27,8605,246 Downtown,58111
219,92875,246downtown,13688643,07:38,8605,246 Downtown,58111
220,92677,246downtown,13688635,07:49,8605,246 Downtown,58111
221,93799,246downtown,13688705,07:57,8605,246 Downtown,58111
222,92809,246downtown,13688640,08:03,8605,246 Downtown,58111
223,91918,246downtown,13688612,08:21,8605,246 Downtown,58111
224,93766,246downtown,13688704,08:27,8605,246 Downtown,58111
226,91951,246downtown,13688613,08:34,8605,246 Downtown,58111
227,93073,246downtown,13688650,08:54,8605,246 Downtown,58111
229,91753,246downtown,13688607,09:21,8605,246 Downtown,58111
230,93667,246downtown,13688701,09:28,8605,246 Downtown,58111
232,92017,246downtown,13688615,09:51,8605,246 Downtown,58111
233,93271,246downtown,13688689,09:58,8605,246 Downtown,58111
235,92083,246downtown,13688617,10:20,8605,246 Downtown,58111
236,93634,246downtown,13688700,10:29,8605,246 Downtown,58111
239,93601,246downtown,13688699,10:59,8605,246 Downtown,58111
241,92248,246downtown,13688622,11:09,8605,246 Downtown,58111
242,93568,246downtown,13688698,11:29,8605,246 Downtown,58111
244,92281,246downtown,13688623,11:39,8605,246 Downtown,58111
245,94855,246downtown,13688765,12:00,8605,246 Downtown,58111
247,92314,246downtown,13688624,12:05,8605,246 Downtown,58111
248,93502,246downtown,13688696,12:30,8605,246 Downtown,58111
250,92347,246downtown,13688625,12:35,8605,246 Downtown,58111
251,94888,246downtown,13688766,13:00,8605,246 Downtown,58111
254,94789,246downtown,13688763,13:31,8605,246 Downtown,58111
257,93403,246downtown,13688693,14:01,8605,246 Downtown,58111
260,94756,246downtown,13688762,14:31,8605,246 Downtown,58111
263,93370,246downtown,13688692,15:01,8605,246 Downtown,58111
266,93172,246downtown,13688653,15:20,8605,246 Downtown,58111
267,94327,246downtown,13688748,15:31,8605,246 Downtown,58111
270,94723,246downtown,13688761,16:01,8605,246 Downtown,58111
273,93106,246downtown,13688651,16:22,8605,246 Downtown,58111
274,95119,246downtown,13688773,16:31,8605,246 Downtown,58111
278,95086,246downtown,13688772,17:01,8605,246 Downtown,58111
281,91852,246downtown,13688610,17:20,8605,246 Downtown,58111
282,95053,246downtown,13688771,17:31,8605,246 Downtown,58111
286,95020,246downtown,13688770,18:01,8605,246 Downtown,58111
289,92611,246downtown,13688633,18:22,8605,246 Downtown,58111
290,94096,246downtown,13688715,18:31,8605,246 Downtown,58111
293,93007,246downtown,13688648,18:48,8605,246 Downtown,58111
294,94063,246downtown,13688714,19:00,8605,246 Downtown,58111
297,94030,246downtown,13688713,19:30,8605,246 Downtown,58111
300,92512,246downtown,13688630,20:31,8605,246 Downtown,58111
303,93964,246downtown,13688711,21:30,8605,246 Downtown,58111
306,93931,246downtown,13688709,22:30,8605,246 Downtown,58111
309,93898,246downtown,13688708,23:30,8605,246 Downtown,58111
317,92726,246downtown,13688636,07:08,12596,246 Downtown,60348
318,93254,246downtown,13688688,07:20,12596,246 Downtown,60348
320,92792,246downtown,13688639,07:39,12596,246 Downtown,60348
321,93848,246downtown,13688706,07:51,12596,246 Downtown,60348
325,92693,246downtown,13688635,08:14,12596,246 Downtown,60348
327,92825,246downtown,13688640,08:30,12596,246 Downtown,60348
328,91934,246downtown,13688612,08:48,12596,246 Downtown,60348
331,91967,246downtown,13688613,08:59,12596,246 Downtown,60348
336,94541,246downtown,13688754,09:57,12596,246 Downtown,60348
337,92033,246downtown,13688615,10:18,12596,246 Downtown,60348
338,93287,246downtown,13688689,10:24,12596,246 Downtown,60348
340,92099,246downtown,13688617,10:47,12596,246 Downtown,60348
341,93650,246downtown,13688700,10:57,12596,246 Downtown,60348
347,94442,246downtown,13688751,11:58,12596,246 Downtown,60348
349,92297,246downtown,13688623,12:09,12596,246 Downtown,60348
354,93518,246downtown,13688696,13:05,12596,246 Downtown,60348
356,94904,246downtown,13688766,13:30,12596,246 Downtown,60348
357,92396,246downtown,13688626,13:35,12596,246 Downtown,60348
362,92132,246downtown,13688618,14:34,12596,246 Downtown,60348
365,94772,246downtown,13688762,15:04,12596,246 Downtown,60348
368,94376,246downtown,13688749,15:35,12596,246 Downtown,60348
371,93188,246downtown,13688653,15:54,12596,246 Downtown,60348
372,94343,246downtown,13688748,16:06,12596,246 Downtown,60348
375,94739,246downtown,13688761,16:35,12596,246 Downtown,60348
378,93122,246downtown,13688651,16:58,12596,246 Downtown,60348
379,95135,246downtown,13688773,17:05,12596,246 Downtown,60348
382,91901,246downtown,13688611,17:27,12596,246 Downtown,60348
383,95102,246downtown,13688772,17:33,12596,246 Downtown,60348
385,91835,246downtown,13688609,17:40,12596,246 Downtown,60348
386,91868,246downtown,13688610,17:54,12596,246 Downtown,60348
387,95069,246downtown,13688771,18:03,12596,246 Downtown,60348
390,93155,246downtown,13688652,18:20,12596,246 Downtown,60348
391,95036,246downtown,13688770,18:30,12596,246 Downtown,60348
394,92627,246downtown,13688633,18:49,12596,246 Downtown,60348
395,92000,246downtown,13688614,18:59,12596,246 Downtown,60348
397,94112,246downtown,13688715,19:04,12596,246 Downtown,60348
398,93023,246downtown,13688648,19:14,12596,246 Downtown,60348
399,94970,246downtown,13688768,19:28,12596,246 Downtown,60348
402,94937,246downtown,13688767,19:55,12596,246 Downtown,60348
405,92528,246downtown,13688630,20:55,12596,246 Downtown,60348
408,92561,246downtown,13688631,21:54,12596,246 Downtown,60348
411,92429,246downtown,13688627,22:52,12596,246 Downtown,60348
414,92462,246downtown,13688628,23:51,12596,246 Downtown,60348
