,Unnamed: 0,Name,trip_id,arrival_time,stop_id,trip_headsign,stop_code
1,127808,253caufeild,13924751,06:43,4660,253 Caulfeild,54608
2,126368,253caufeild,13861180,07:15,4660,253 Caulfeild,54608
3,127608,253caufeild,13924742,07:40,4660,253 Caulfeild,54608
4,126328,253caufeild,13861179,08:15,4660,253 Caulfeild,54608
6,126288,253caufeild,13861178,09:15,4660,253 Caulfeild,54608
9,127528,253caufeild,13924740,10:15,4660,253 Caulfeild,54608
12,126808,253caufeild,13861191,11:15,4660,253 Caulfeild,54608
15,126688,253caufeild,13861188,12:15,4660,253 Caulfeild,54608
18,126768,253caufeild,13861190,13:15,4660,253 Caulfeild,54608
21,127208,253caufeild,13861490,14:15,4660,253 Caulfeild,54608
23,126848,253caufeild,13861192,15:15,4660,253 Caulfeild,54608
25,126648,253caufeild,13861187,16:15,4660,253 Caulfeild,54608
27,126968,253caufeild,13861484,17:15,4660,253 Caulfeild,54608
29,127168,253caufeild,13861489,18:15,4660,253 Caulfeild,54608
31,126528,253caufeild,13861184,19:15,4660,253 Caulfeild,54608
33,127248,253caufeild,13861491,20:15,4660,253 Caulfeild,54608
36,127448,253caufeild,13861496,21:15,4660,253 Caulfeild,54608
38,127088,253caufeild,13861487,22:24,4660,253 Caulfeild,54608
