,Unnamed: 0,Name,trip_id,arrival_time,stop_id,trip_headsign,stop_code
1,80230,240lynnvalley,13687714,05:51,4494,240 Lynn Valley,54444
2,86091,240lynnvalley,13688042,06:00,4494,240 Lynn Valley,54444
4,85011,240lynnvalley,13687933,06:08,4494,240 Lynn Valley,54444
6,86055,240lynnvalley,13688041,06:20,4494,240 Lynn Valley,54444
8,79474,240lynnvalley,13687693,06:28,4494,240 Lynn Valley,54444
10,79546,240lynnvalley,13687695,06:37,4494,240 Lynn Valley,54444
12,87531,240lynnvalley,13721967,06:45,4494,240 Lynn Valley,54444
14,80518,240lynnvalley,13687722,06:53,4494,240 Lynn Valley,54444
15,85983,240lynnvalley,13688039,07:00,4494,240 Lynn Valley,54444
17,83715,240lynnvalley,13687897,07:06,4494,240 Lynn Valley,54444
19,79438,240lynnvalley,13687692,07:19,4494,240 Lynn Valley,54444
21,84903,240lynnvalley,13687930,07:26,4494,240 Lynn Valley,54444
23,82102,240lynnvalley,13687768,07:37,4494,240 Lynn Valley,54444
27,82318,240lynnvalley,13687774,07:54,4494,240 Lynn Valley,54444
31,81022,240lynnvalley,13687738,08:11,4494,240 Lynn Valley,54444
34,81418,240lynnvalley,13687749,08:20,4494,240 Lynn Valley,54444
35,84831,240lynnvalley,13687928,08:28,4494,240 Lynn Valley,54444
38,82138,240lynnvalley,13687769,08:40,4494,240 Lynn Valley,54444
41,80014,240lynnvalley,13687708,08:50,4494,240 Lynn Valley,54444
42,87423,240lynnvalley,13688079,08:58,4494,240 Lynn Valley,54444
44,81238,240lynnvalley,13687744,09:05,4494,240 Lynn Valley,54444
45,83499,240lynnvalley,13687891,09:13,4494,240 Lynn Valley,54444
47,79798,240lynnvalley,13687702,09:19,4494,240 Lynn Valley,54444
48,82419,240lynnvalley,13687861,09:28,4494,240 Lynn Valley,54444
50,79654,240lynnvalley,13687698,09:33,4494,240 Lynn Valley,54444
51,86955,240lynnvalley,13688066,09:43,4494,240 Lynn Valley,54444
53,80770,240lynnvalley,13687730,09:48,4494,240 Lynn Valley,54444
54,84687,240lynnvalley,13687924,09:58,4494,240 Lynn Valley,54444
56,80878,240lynnvalley,13687733,10:03,4494,240 Lynn Valley,54444
57,82887,240lynnvalley,13687874,10:13,4494,240 Lynn Valley,54444
59,81382,240lynnvalley,13687748,10:18,4494,240 Lynn Valley,54444
60,85803,240lynnvalley,13688034,10:28,4494,240 Lynn Valley,54444
62,80842,240lynnvalley,13687732,10:33,4494,240 Lynn Valley,54444
63,86127,240lynnvalley,13688043,10:43,4494,240 Lynn Valley,54444
65,81886,240lynnvalley,13687762,10:48,4494,240 Lynn Valley,54444
66,85767,240lynnvalley,13688033,10:58,4494,240 Lynn Valley,54444
68,80806,240lynnvalley,13687731,11:03,4494,240 Lynn Valley,54444
69,86451,240lynnvalley,13688052,11:13,4494,240 Lynn Valley,54444
71,80950,240lynnvalley,13687736,11:18,4494,240 Lynn Valley,54444
72,84003,240lynnvalley,13687905,11:28,4494,240 Lynn Valley,54444
75,83067,240lynnvalley,13687879,11:43,4494,240 Lynn Valley,54444
78,83679,240lynnvalley,13687896,11:58,4494,240 Lynn Valley,54444
81,84435,240lynnvalley,13687917,12:13,4494,240 Lynn Valley,54444
84,83427,240lynnvalley,13687889,12:28,4494,240 Lynn Valley,54444
87,82491,240lynnvalley,13687863,12:43,4494,240 Lynn Valley,54444
