,Unnamed: 0,Name,trip_id,arrival_time,stop_id,trip_headsign,stop_code
1,98825,247grouse,13688780,16:38,4337,247 Grouse Mountain,54290
2,98787,247grouse,13688779,17:09,4337,247 Grouse Mountain,54290
3,98749,247grouse,13688778,17:53,4337,247 Grouse Mountain,54290
4,98673,247grouse,13688776,18:27,4337,247 Grouse Mountain,54290
5,98711,247grouse,13688777,18:52,4337,247 Grouse Mountain,54290
7,98819,247grouse,13688780,16:32,4346,247 Grouse Mountain,54298
8,98781,247grouse,13688779,17:03,4346,247 Grouse Mountain,54298
9,98743,247grouse,13688778,17:47,4346,247 Grouse Mountain,54298
10,98667,247grouse,13688776,18:21,4346,247 Grouse Mountain,54298
11,98705,247grouse,13688777,18:46,4346,247 Grouse Mountain,54298
13,98788,247grouse,13688780,16:02,4494,247 Grouse Mountain,54444
14,98750,247grouse,13688779,16:31,4494,247 Grouse Mountain,54444
15,98712,247grouse,13688778,17:15,4494,247 Grouse Mountain,54444
16,98636,247grouse,13688776,17:49,4494,247 Grouse Mountain,54444
17,98674,247grouse,13688777,18:14,4494,247 Grouse Mountain,54444
19,98808,247grouse,13688780,16:26,4342,247 Grouse Mountain,54548
20,98770,247grouse,13688779,16:56,4342,247 Grouse Mountain,54548
21,98732,247grouse,13688778,17:40,4342,247 Grouse Mountain,54548
22,98656,247grouse,13688776,18:14,4342,247 Grouse Mountain,54548
23,98694,247grouse,13688777,18:39,4342,247 Grouse Mountain,54548
25,98795,247grouse,13688780,16:17,11639,247 Grouse Mountain,61510
26,98757,247grouse,13688779,16:47,11639,247 Grouse Mountain,61510
27,98719,247grouse,13688778,17:31,11639,247 Grouse Mountain,61510
28,98643,247grouse,13688776,18:05,11639,247 Grouse Mountain,61510
29,98681,247grouse,13688777,18:30,11639,247 Grouse Mountain,61510
